news,漲,佳,好,穩,正,惠,效益,升,樂觀,增,跌,壓力,弱,不足,逆,降,挫,衝擊,悲,減
2015-07-01 254737.txt,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1
2015-07-01 254837.txt,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01 254878.txt,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0
2015-07-01 254933.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01 254962.txt,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0
2015-07-01 255031.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01 255033.txt,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-01 255093.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01 255094.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-01 255210.txt,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-02 255309.txt,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0
2015-07-02 255310.txt,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2015-07-02 255313.txt,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1
2015-07-02 255336.txt,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2015-07-02 255397.txt,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2015-07-02 255463.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-02 255524.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-02 255552.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-02 255558.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-02 255695.txt,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-03 255737.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-03 255910.txt,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2015-07-03 255946.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2015-07-03 255997.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-03 255998.txt,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-03 256090.txt,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2015-07-03 256097.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-03 256185.txt,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-07-05 256204.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-06 256233.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-06 256250.txt,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-07-06 256251.txt,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-07-06 256264.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-06 256286.txt,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1
2015-07-06 256379.txt,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
2015-07-06 256480.txt,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0
2015-07-06 256527.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-06 256564.txt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-06 256565.txt,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-06 256708.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-07 256868.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-07 256921.txt,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1
2015-07-07 257216.txt,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-07 257497.txt,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-07-07 257507.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-08 257560.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-08 257566.txt,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-07-08 257599.txt,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-07-08 257702.txt,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
2015-07-08 257703.txt,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0
2015-07-08 257977.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-08 258195.txt,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
2015-07-09 258391.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-09 258442.txt,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1
2015-07-09 258519.txt,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2015-07-09 258568.txt,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2015-07-09 259386.txt,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-07-10 259427.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-10 259448.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-10 259455.txt,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-07-11 259927.txt,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-07-13 259978.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-13 259991.txt,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-07-13 260024.txt,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0
2015-07-13 260523.txt,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2015-07-14 260695.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-14 260748.txt,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0
2015-07-14 260751.txt,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1
2015-07-14 260940.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-14 260941.txt,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-14 261044.txt,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2015-07-14 261062.txt,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-07-14 261068.txt,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-07-15 261098.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-15 261121.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-15 261301.txt,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-07-15 261320.txt,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-07-15 261417.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-15 261552.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-16 261780.txt,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2015-07-16 261800.txt,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2015-07-16 261928.txt,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-07-16 261938.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-17 262207.txt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-17 262239.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-07-17 262280.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-17 262366.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-20 262436.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-07-20 262530.txt,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
2015-07-20 262728.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-20 262732.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-20 262739.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-20 262840.txt,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1
2015-07-20 262872.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-07-21 262918.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-21 262924.txt,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-07-21 262942.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-21 262957.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-07-21 262999.txt,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
2015-07-21 263386.txt,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-07-22 263430.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-22 263454.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-22 263461.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-22 263470.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-07-22 263496.txt,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
2015-07-22 263626.txt,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0
2015-07-22 263650.txt,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-22 263752.txt,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-22 263755.txt,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-22 263810.txt,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
2015-07-22 263907.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-07-22 263909.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-22 263911.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-22 263915.txt,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-07-23 263952.txt,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
2015-07-23 263959.txt,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-23 263995.txt,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0
2015-07-23 264288.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-23 264431.txt,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-07-24 264484.txt,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-24 264538.txt,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0
2015-07-24 264601.txt,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2015-07-24 264660.txt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-24 264730.txt,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-24 264908.txt,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-07-24 264916.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-25 264941.txt,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1
2015-07-27 265004.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-27 265036.txt,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0
2015-07-27 265272.txt,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-28 265500.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-28 265711.txt,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0
2015-07-29 266053.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-29 266086.txt,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1
2015-07-29 266104.txt,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0
2015-07-29 266169.txt,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2015-07-29 266314.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-29 266455.txt,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
2015-07-30 266563.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-30 266837.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30 266994.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-30 266998.txt,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-07-31 267049.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-31 267057.txt,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-31 267074.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-31 267150.txt,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1
2015-07-31 267224.txt,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-31 267302.txt,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-07-31 267319.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-31 267320.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-31 267454.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-31 267458.txt,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-08-02 267539.txt,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1
2015-08-03 267563.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-08-03 267605.txt,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-08-03 267607.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-03 267614.txt,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
2015-08-03 267698.txt,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0
2015-08-03 267922.txt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-08-03 268006.txt,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-08-03 268022.txt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-08-04 268058.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-08-04 268116.txt,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
2015-08-04 268185.txt,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2015-08-04 268246.txt,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
2015-08-04 268249.txt,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1
2015-08-04 268375.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04 268404.txt,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1
2015-08-04 268415.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-04 268437.txt,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
2015-08-04 268500.txt,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-08-05 268551.txt,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1
2015-08-05 268555.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-08-05 268587.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-05 268604.txt,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
2015-08-05 268798.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-05 268830.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-05 268857.txt,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-08-05 268869.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-08-05 269060.txt,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1
2015-08-05 269077.txt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-08-05 269078.txt,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2015-08-05 269094.txt,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1
2015-08-06 269173.txt,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1
2015-08-06 269178.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-08-06 269220.txt,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-08-06 269232.txt,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1
2015-08-06 269242.txt,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0
2015-08-06 269280.txt,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1
2015-08-06 269403.txt,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0
2015-08-06 269412.txt,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0
2015-08-06 269418.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-06 269430.txt,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-08-06 269450.txt,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-06 269451.txt,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-06 269455.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-06 269507.txt,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-08-06 269509.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-06 269510.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-06 269513.txt,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-08-07 269577.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-08-07 269590.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07 269591.txt,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-08-07 269593.txt,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-08-08 270046.txt,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
2015-08-09 270076.txt,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0
2015-08-10 270139.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-08-10 270150.txt,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
2015-08-10 270177.txt,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-08-10 270179.txt,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-08-11 270433.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-08-11 270471.txt,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-08-11 270483.txt,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0
2015-08-11 270710.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-11 270845.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-11 270848.txt,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-11 270849.txt,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-11 270885.txt,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2015-08-11 270977.txt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-11 271006.txt,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-08-11 271025.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-12 271075.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-08-12 271084.txt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-12 271503.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-12 271786.txt,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-08-12 271792.txt,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-08-13 271859.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-13 271893.txt,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1
2015-08-13 271935.txt,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-08-13 272367.txt,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1
2015-08-13 272435.txt,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-08-13 272436.txt,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-08-13 272454.txt,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-08-14 272512.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-08-14 272554.txt,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-08-14 272566.txt,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1
2015-08-14 272616.txt,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2015-08-14 272630.txt,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2015-08-14 272704.txt,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0
2015-08-14 272822.txt,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
2015-08-14 272895.txt,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
2015-08-14 272918.txt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2015-08-14 272966.txt,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-08-14 272971.txt,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-08-14 272973.txt,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-08-16 273000.txt,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2015-08-17 273029.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-08-17 273071.txt,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0
2015-08-17 273075.txt,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1
2015-08-17 273186.txt,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2015-08-17 273209.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-17 273325.txt,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1
2015-08-17 273350.txt,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015-08-17 273355.txt,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015-08-18 273379.txt,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-08-18 273394.txt,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015-08-18 273446.txt,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1
2015-08-18 273447.txt,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1
2015-08-18 273450.txt,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0
2015-08-18 273510.txt,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-08-18 273611.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-08-18 273630.txt,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-18 273702.txt,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
